time,temperature,humidity,pressure,precipitation,Scaled_temperature,Scaled_humidity,Scaled_pressure,Scaled_precipitation
1940-01-01 00:00:00,14.2,76.0,1022.0,0.0,0.20833333333333334,0.657142857142857,0.7790893760539674,0.0
1940-01-01 01:00:00,14.2,76.0,1022.0,0.0,0.20833333333333334,0.657142857142857,0.7790893760539674,0.0
1940-01-01 02:00:00,14.2,76.0,1022.0,0.0,0.20833333333333334,0.657142857142857,0.7790893760539674,0.0
1940-01-01 03:00:00,14.2,76.0,1022.0,0.0,0.20833333333333334,0.657142857142857,0.7790893760539674,0.0
1940-01-01 04:00:00,14.2,76.0,1022.0,0.0,0.20833333333333334,0.657142857142857,0.7790893760539674,0.0
1940-01-01 05:00:00,14.2,76.0,1022.0,0.0,0.20833333333333334,0.657142857142857,0.7790893760539674,0.0
1940-01-01 06:00:00,14.2,76.0,1022.0,0.0,0.20833333333333334,0.657142857142857,0.7790893760539674,0.0
1940-01-01 07:00:00,14.2,76.0,1022.0,0.0,0.20833333333333334,0.657142857142857,0.7790893760539674,0.0
